Country,Month,Temperature,Humidity
Niger,June,30.05,89.89
Niger,June,34.4,30.56
Niger,June,35.05,87.73
Niger,June,37.66,81.94
Niger,June,39.23,15.87
Niger,June,39.31,38.06
Niger,June,39.42,60.12
Niger,June,40.41,85.64
Niger,June,41.48,38.09
Niger,June,43.29,13.49
Niger,June,44.22,55.19
Niger,June,44.64,63.9
Niger,June,44.99,56.42
Niger,June,45.94,61.13
Niger,June,47.97,20.26
Niger,June,48.05,27.8
Niger,June,48.78,67.93
Niger,June,49.01,39.54
Niger,June,49.65,61.61
Niger,May,21.55,45.59
Niger,May,23.95,85.3
Niger,May,25.13,18.02
Niger,May,25.54,78.2
Niger,May,25.93,83.19
Niger,May,28.55,63.97
Niger,May,31.29,30.58
Niger,May,31.31,76.34
Niger,May,33.41,81.5
Niger,May,34.56,12.97
Niger,May,38.3,26.9
Niger,May,38.42,56.3
Niger,May,39.22,59.19
Niger,May,39.6,23.23
Niger,May,40.01,49.02
Niger,May,40.42,57.09
Niger,May,40.43,72.44
Niger,May,41.35,57.17
Niger,May,41.51,68.83
Niger,May,43.66,55.09
Niger,May,43.73,43.53
Niger,May,46.17,17.29
Niger,May,48.24,88.73
Niger,May,49.63,87.45
Rwanda,August,21.0,55.65
Rwanda,August,21.18,10.41
Rwanda,August,22.25,49.73
Rwanda,August,24.51,59.36
Rwanda,August,25.71,26.1
Rwanda,August,27.77,56.78
Rwanda,August,28.17,77.45
Rwanda,August,29.19,70.16
Rwanda,August,30.41,16.3
Rwanda,August,31.07,58.28
Rwanda,August,35.54,59.54
Rwanda,August,37.83,33.73
Rwanda,August,40.87,43.98
Rwanda,August,40.98,10.93
Rwanda,August,42.57,84.39
Rwanda,August,43.79,27.86
Rwanda,August,44.27,10.04
Rwanda,August,49.28,43.97
Rwanda,August,49.85,19.86
Rwanda,July,21.23,10.43
Rwanda,July,23.22,21.58
Rwanda,July,23.83,24.21
Rwanda,July,25.48,57.5
Rwanda,July,26.91,43.96
Rwanda,July,29.05,50.96
Rwanda,July,30.59,29.48
Rwanda,July,30.67,43.24
Rwanda,July,33.4,74.47
Rwanda,July,34.83,49.73
Rwanda,July,35.51,57.77
Rwanda,July,36.71,89.18
Rwanda,July,38.54,22.57
Rwanda,July,43.77,54.83
Rwanda,July,44.14,26.29
Rwanda,July,44.15,35.62
Rwanda,July,47.93,25.03
Rwanda,June,21.2,66.71
Rwanda,June,23.68,60.67
Rwanda,June,24.85,69.71
Rwanda,June,25.94,62.71
Rwanda,June,26.21,23.57
Rwanda,June,26.52,14.13
Rwanda,June,26.68,66.19
Rwanda,June,29.79,30.81
Rwanda,June,32.92,43.8
Rwanda,June,37.11,33.42
Rwanda,June,37.77,41.12
Rwanda,June,38.64,51.8
Rwanda,June,39.34,29.24
Rwanda,June,39.9,77.56
Rwanda,June,41.26,50.36
Rwanda,June,41.62,34.37
Rwanda,June,44.13,40.8
Rwanda,June,44.72,31.0
Rwanda,June,46.46,31.8
Rwanda,June,48.96,65.6
Rwanda,June,49.52,20.48
Rwanda,May,20.37,55.95
Rwanda,May,20.8,46.72
Rwanda,May,21.06,60.84
Rwanda,May,21.62,89.98
Rwanda,May,24.04,70.14
Rwanda,May,24.13,68.26
Rwanda,May,24.22,25.14
Rwanda,May,25.23,83.07
Rwanda,May,26.0,30.62
Rwanda,May,26.42,83.3
Rwanda,May,28.24,83.95
Rwanda,May,29.99,20.95
Rwanda,May,30.29,80.42
Rwanda,May,32.68,39.14
Rwanda,May,33.29,23.38
Rwanda,May,33.33,38.8
Rwanda,May,34.42,10.88
Rwanda,May,34.4,55.01
Rwanda,May,35.17,22.2
Rwanda,May,35.3,33.9
Rwanda,May,35.48,23.68
Rwanda,May,38.08,60.66
Rwanda,May,38.38,71.41
Rwanda,May,42.51,79.07
Rwanda,May,43.15,72.97
Rwanda,May,45.29,54.34
Rwanda,May,45.43,16.82
Rwanda,May,46.48,49.73
Rwanda,May,47.28,26.63
Rwanda,May,47.36,68.53
Rwanda,May,49.41,86.44
Sao Tome and Principe,August,22.92,33.56
Sao Tome and Principe,August,24.61,85.14
Sao Tome and Principe,August,27.6,82.03
Sao Tome and Principe,August,31.34,69.63
Sao Tome and Principe,August,31.67,56.71
Sao Tome and Principe,August,32.6,32.35
Sao Tome and Principe,August,36.52,85.64
Sao Tome and Principe,August,36.56,38.57
Sao Tome and Principe,August,37.58,41.65
Sao Tome and Principe,August,38.16,76.5
Sao Tome and Principe,August,39.99,78.79
Sao Tome and Principe,August,40.29,50.27
Sao Tome and Principe,August,40.55,36.86
Sao Tome and Principe,August,40.75,23.95
Sao Tome and Principe,August,41.45,60.15
Sao Tome and Principe,August,45.85,41.12
Sao Tome and Principe,August,46.12,59.7
Sao Tome and Principe,August,46.33,35.07
Sao Tome and Principe,August,46.73,83.93
Sao Tome and Principe,July,23.03,83.52
Sao Tome and Principe,July,25.08,49.83
Sao Tome and Principe,July,25.52,88.55
Sao Tome and Principe,July,25.71,11.37
Sao Tome and Principe,July,25.87,60.37
Sao Tome and Principe,July,26.87,60.47
Sao Tome and Principe,July,26.96,41.36
Sao Tome and Principe,July,27.29,15.5
Sao Tome and Principe,July,30.29,68.08
Sao Tome and Principe,July,31.21,43.82
Sao Tome and Principe,July,32.93,53.41
Sao Tome and Principe,July,33.51,20.3
Sao Tome and Principe,July,35.3,24.74
Sao Tome and Principe,July,35.77,14.44
Sao Tome and Principe,July,36.94,43.83
Sao Tome and Principe,July,37.47,72.4
Sao Tome and Principe,July,37.73,86.55
Sao Tome and Principe,July,37.95,51.93
Sao Tome and Principe,July,40.08,23.85
Sao Tome and Principe,July,41.22,75.92
Sao Tome and Principe,July,41.3,45.58
Sao Tome and Principe,July,44.09,63.56
Sao Tome and Principe,July,44.39,79.9
Sao Tome and Principe,July,45.4,60.35
Sao Tome and Principe,July,45.66,30.06
Sao Tome and Principe,July,46.02,73.67
Sao Tome and Principe,July,46.9,53.8
Sao Tome and Principe,July,47.64,45.19
Sao Tome and Principe,July,48.49,27.65
Sao Tome and Principe,July,48.85,80.83
Sao Tome and Principe,June,23.71,31.79
Sao Tome and Principe,June,24.94,59.94
Sao Tome and Principe,June,30.28,26.63
Sao Tome and Principe,June,30.39,73.32
Sao Tome and Principe,June,30.69,39.95
Sao Tome and Principe,June,30.86,40.8
Sao Tome and Principe,June,31.75,31.85
Sao Tome and Principe,June,34.07,89.32
Sao Tome and Principe,June,34.48,63.96
Sao Tome and Principe,June,34.81,42.93
Sao Tome and Principe,June,35.43,26.12
Sao Tome and Principe,June,35.82,73.32
Sao Tome and Principe,June,37.0,65.89
Sao Tome and Principe,June,37.96,74.69
Sao Tome and Principe,June,40.26,66.88
Sao Tome and Principe,June,41.53,26.19
Sao Tome and Principe,June,41.95,52.47
Sao Tome and Principe,June,45.64,45.95
Sao Tome and Principe,June,48.12,61.73
Sao Tome and Principe,May,20.02,25.1
Sao Tome and Principe,May,20.78,28.68
Sao Tome and Principe,May,20.92,41.53
Sao Tome and Principe,May,22.21,66.07
Sao Tome and Principe,May,22.69,37.95
Sao Tome and Principe,May,24.29,47.65
Sao Tome and Principe,May,24.78,64.24
Sao Tome and Principe,May,25.08,16.18
Sao Tome and Principe,May,30.3,64.18
Sao Tome and Principe,May,30.49,12.99
Sao Tome and Principe,May,32.65,30.25
Sao Tome and Principe,May,33.74,78.33
Sao Tome and Principe,May,34.28,48.34
Sao Tome and Principe,May,35.32,77.0
Sao Tome and Principe,May,36.15,52.79
Sao Tome and Principe,May,36.84,48.5
Sao Tome and Principe,May,37.07,48.91
Sao Tome and Principe,May,37.78,37.22
Sao Tome and Principe,May,38.93,55.77
Sao Tome and Principe,May,39.05,14.08
Sao Tome and Principe,May,40.79,72.77
Sao Tome and Principe,May,41.75,80.98
Sao Tome and Principe,May,42.33,86.42
Sao Tome and Principe,May,43.57,72.52
Sao Tome and Principe,May,44.73,38.59
Sao Tome and Principe,May,45.39,11.72
Sao Tome and Principe,May,47.65,37.64
Sao Tome and Principe,May,48.99,75.82
Sao Tome and Principe,May,49.59,78.57
Senegal,August,21.93,36.17
Senegal,August,22.19,63.26
Senegal,August,22.65,27.78
Senegal,August,22.91,43.08
Senegal,August,23.06,65.01
Senegal,August,26.46,58.9
Senegal,August,28.17,28.31
Senegal,August,28.91,22.74
Senegal,August,29.72,49.22
Senegal,August,32.56,71.14
Senegal,August,33.42,60.07
Senegal,August,34.15,35.13
Senegal,August,34.97,23.37
Senegal,August,35.32,70.58
Senegal,August,36.46,70.68
Senegal,August,37.46,67.78
Senegal,August,37.54,10.8
Senegal,August,38.04,34.95
Senegal,August,41.14,21.36
Senegal,August,41.17,15.09
Senegal,August,42.4,29.65
Senegal,August,49.43,10.91
Senegal,August,49.89,40.69
Senegal,July,20.63,22.92
Senegal,July,21.55,44.15
Senegal,July,22.04,88.15
Senegal,July,23.7,41.77
Senegal,July,27.49,38.01
Senegal,July,28.3,54.38
Senegal,July,29.14,26.11
Senegal,July,29.17,45.74
Senegal,July,29.79,23.75
Senegal,July,30.05,24.43
Senegal,July,30.87,67.02
Senegal,July,31.19,76.92
Senegal,July,32.29,89.25
Senegal,July,33.39,84.32
Senegal,July,33.51,27.45
Senegal,July,37.71,53.26
Senegal,July,37.8,86.04
Senegal,July,38.58,23.71
Senegal,July,38.97,49.05
Senegal,July,39.89,71.01
Senegal,July,40.1,57.47
Senegal,July,40.93,68.67
Senegal,July,42.13,51.28
Senegal,July,43.2,78.96
Senegal,July,44.04,63.25
Senegal,July,44.64,89.62
Senegal,July,44.71,56.0
Senegal,July,45.53,19.92
Senegal,July,49.83,88.2
Senegal,June,20.32,50.5
Senegal,June,20.8,37.48
Senegal,June,20.98,41.58
Senegal,June,21.17,32.35
Senegal,June,22.36,63.94
Senegal,June,25.36,29.3
Senegal,June,27.49,34.99
Senegal,June,27.6,73.95
Senegal,June,29.21,50.88
Senegal,June,30.58,78.53
Senegal,June,31.57,21.5
Senegal,June,32.43,24.5
Senegal,June,36.46,17.72
Senegal,June,38.41,81.76
Senegal,June,38.92,48.16
Senegal,June,40.88,21.18
Senegal,June,43.2,29.48
Senegal,June,44.78,60.22
Senegal,June,46.53,73.54
Senegal,June,49.09,75.57
Senegal,June,49.41,65.91
Senegal,June,49.4,84.57
Senegal,June,49.84,65.97
Senegal,May,20.99,43.44
Senegal,May,22.88,70.13
Senegal,May,23.29,14.99
Senegal,May,26.77,48.17
Senegal,May,26.95,61.06
Senegal,May,27.36,37.54
Senegal,May,29.48,89.56
Senegal,May,30.25,87.67
Senegal,May,33.01,27.48
Senegal,May,34.74,16.11
Senegal,May,36.2,78.25
Senegal,May,36.66,41.56
Senegal,May,36.87,89.96
Senegal,May,37.6,79.54
Senegal,May,37.93,15.28
Senegal,May,39.27,62.2
Senegal,May,40.84,77.72
Senegal,May,41.58,26.85
Senegal,May,42.05,55.39
Senegal,May,42.32,80.34
Senegal,May,42.56,55.39
Senegal,May,44.5,49.31
Senegal,May,45.99,53.42
Senegal,May,47.37,58.9
Senegal,May,48.01,52.08
Senegal,May,49.05,59.75
Senegal,May,49.48,77.71
Seychelles,August,22.79,11.73
Seychelles,August,26.31,39.17
Seychelles,August,26.66,10.68
Seychelles,August,28.3,65.48
Seychelles,August,29.38,41.92
Seychelles,August,29.73,69.2
Seychelles,August,31.05,82.74
Seychelles,August,31.11,84.63
Seychelles,August,33.22,68.34
Seychelles,August,34.78,27.45
Seychelles,August,34.88,56.84
Seychelles,August,36.45,57.57
Seychelles,August,37.22,31.54
Seychelles,August,39.03,40.24
Seychelles,August,41.11,79.06
Seychelles,August,49.05,41.81
Seychelles,August,49.83,19.57
Seychelles,August,49.86,27.39
Seychelles,July,20.66,24.72
Seychelles,July,21.68,56.72
Seychelles,July,21.7,14.49
Seychelles,July,25.12,12.07
Seychelles,July,26.14,51.8
Seychelles,July,27.39,73.18
Seychelles,July,33.46,22.4
Seychelles,July,34.53,70.77
Seychelles,July,36.87,24.09
Seychelles,July,37.07,60.98
Seychelles,July,37.96,58.05
Seychelles,July,38.03,88.68
Seychelles,July,39.04,12.92
Seychelles,July,39.63,84.79
Seychelles,July,39.84,35.75
Seychelles,July,40.92,70.0
Seychelles,July,42.49,59.73
Seychelles,July,42.55,74.75
Seychelles,July,44.9,41.12
Seychelles,July,45.4,16.17
Seychelles,July,47.59,13.16
Seychelles,July,48.94,43.19
Seychelles,July,49.05,69.96
Seychelles,July,49.05,76.6
Seychelles,June,20.29,70.58
Seychelles,June,20.69,74.59
Seychelles,June,20.84,56.73
Seychelles,June,21.04,68.63
Seychelles,June,22.3,54.02
Seychelles,June,22.83,37.57
Seychelles,June,24.88,64.04
Seychelles,June,26.38,60.08
Seychelles,June,26.94,36.28
Seychelles,June,27.38,11.01
Seychelles,June,30.07,60.23
Seychelles,June,30.29,73.99
Seychelles,June,30.51,32.02
Seychelles,June,30.57,51.39
Seychelles,June,32.05,56.46
Seychelles,June,33.17,31.1
Seychelles,June,34.76,83.11
Seychelles,June,36.64,45.78
Seychelles,June,36.69,54.32
Seychelles,June,36.94,71.56
Seychelles,June,38.64,48.04
Seychelles,June,38.87,26.97
Seychelles,June,39.92,42.53
Seychelles,June,41.9,64.22
Seychelles,June,43.18,66.12
Seychelles,June,43.37,72.62
Seychelles,June,46.49,53.37
Seychelles,June,47.23,55.6
Seychelles,May,21.11,20.56
Seychelles,May,22.07,70.63
Seychelles,May,26.26,47.48
Seychelles,May,28.79,47.76
Seychelles,May,31.47,44.3
Seychelles,May,34.08,88.74
Seychelles,May,35.06,57.62
Seychelles,May,39.02,24.69
Seychelles,May,39.79,63.81
Seychelles,May,40.04,17.74
Seychelles,May,40.53,15.17
Seychelles,May,44.48,82.82
Seychelles,May,44.93,66.76
Seychelles,May,45.13,58.32
Seychelles,May,46.93,57.57
Seychelles,May,48.35,65.94
Seychelles,May,49.29,24.69
Sierra Leone,August,27.7,73.8
Sierra Leone,August,30.58,79.59
Sierra Leone,August,30.7,82.92
Sierra Leone,August,32.97,75.0
Sierra Leone,August,33.85,83.11
Sierra Leone,August,34.8,72.9
Sierra Leone,August,35.07,35.79
Sierra Leone,August,37.42,33.05
Sierra Leone,August,38.64,39.38
Sierra Leone,August,39.91,80.77
Sierra Leone,August,42.75,73.31
Sierra Leone,August,47.44,11.33
Sierra Leone,August,48.25,17.54
Sierra Leone,August,49.82,79.16
Sierra Leone,July,20.22,24.95
Sierra Leone,July,20.2,49.98
Sierra Leone,July,20.98,52.65
Sierra Leone,July,21.73,76.23
Sierra Leone,July,22.19,83.62
Sierra Leone,July,22.62,71.57
Sierra Leone,July,22.82,35.88
Sierra Leone,July,25.69,61.87
Sierra Leone,July,27.29,51.64
Sierra Leone,July,27.65,88.37
Sierra Leone,July,28.46,58.3
Sierra Leone,July,30.07,29.11
Sierra Leone,July,31.91,44.48
Sierra Leone,July,33.43,70.05
Sierra Leone,July,35.23,84.0
Sierra Leone,July,36.34,39.43
Sierra Leone,July,43.2,39.35
Sierra Leone,July,43.9,64.19
Sierra Leone,July,48.94,13.83
Sierra Leone,June,21.93,36.09
Sierra Leone,June,22.42,26.94
Sierra Leone,June,22.69,64.58
Sierra Leone,June,25.82,85.58
Sierra Leone,June,27.77,15.88
Sierra Leone,June,29.28,38.37
Sierra Leone,June,29.79,26.31
Sierra Leone,June,32.54,38.3
Sierra Leone,June,34.74,59.3
Sierra Leone,June,36.59,22.34
Sierra Leone,June,36.91,10.41
Sierra Leone,June,38.05,25.28
Sierra Leone,June,38.81,66.28
Sierra Leone,June,39.96,80.09
Sierra Leone,June,47.41,84.84
Sierra Leone,June,49.38,51.4
Sierra Leone,May,20.59,61.46
Sierra Leone,May,22.23,33.54
Sierra Leone,May,22.55,26.38
Sierra Leone,May,30.58,84.2
Sierra Leone,May,30.85,80.03
Sierra Leone,May,32.49,21.95
Sierra Leone,May,33.97,59.32
Sierra Leone,May,34.43,70.11
Sierra Leone,May,35.36,38.84
Sierra Leone,May,36.64,24.42
Sierra Leone,May,37.5,20.15
Sierra Leone,May,39.65,32.75
Sierra Leone,May,42.06,60.06
Sierra Leone,May,42.26,63.57
Sierra Leone,May,42.27,16.11
Sierra Leone,May,42.54,73.79
Sierra Leone,May,42.63,17.01
Sierra Leone,May,42.75,22.52
Sierra Leone,May,43.27,84.01
Sierra Leone,May,46.24,36.3
Sierra Leone,May,46.72,51.41
Sierra Leone,May,47.55,28.94
Sierra Leone,May,49.26,50.95
Sierra Leone,May,49.52,47.37
Somalia,August,20.62,10.18
Somalia,August,21.78,15.1
Somalia,August,23.93,56.54
Somalia,August,25.22,37.43
Somalia,August,25.63,28.14
Somalia,August,27.2,10.29
Somalia,August,28.5,22.17
Somalia,August,28.59,58.33
Somalia,August,28.91,54.18
Somalia,August,29.05,18.18
Somalia,August,30.54,28.44
Somalia,August,32.46,64.27
Somalia,August,32.56,15.25
Somalia,August,32.77,31.69
Somalia,August,33.33,32.31
Somalia,August,33.73,75.02
Somalia,August,42.85,25.8
Somalia,August,43.51,56.14
Somalia,August,44.4,39.38
Somalia,August,45.49,12.75
Somalia,August,45.83,25.0
Somalia,August,46.52,14.36
Somalia,August,46.78,60.4
Somalia,July,20.49,32.93
Somalia,July,21.82,78.73
Somalia,July,28.03,27.11
Somalia,July,30.04,80.85
Somalia,July,30.36,64.78
Somalia,July,31.0,81.27
Somalia,July,31.94,39.68
Somalia,July,36.91,12.71
Somalia,July,38.54,68.17
Somalia,July,39.13,62.16
Somalia,July,39.18,75.15
Somalia,July,40.51,53.01
Somalia,July,42.09,40.26
Somalia,July,43.17,34.62
Somalia,July,43.27,45.0
Somalia,July,45.81,11.41
Somalia,July,46.33,26.6
Somalia,July,46.59,26.6
Somalia,July,47.18,43.3
Somalia,July,47.9,42.5
Somalia,July,48.26,11.88
Somalia,July,49.56,42.81
Somalia,July,49.84,52.3
Somalia,June,24.74,71.42
Somalia,June,24.8,54.35
Somalia,June,26.12,55.76
Somalia,June,26.84,66.93
Somalia,June,27.03,40.64
Somalia,June,28.6,57.58
Somalia,June,31.61,46.5
Somalia,June,32.21,38.67
Somalia,June,33.31,82.0
Somalia,June,34.8,82.51
Somalia,June,34.93,64.04
Somalia,June,36.3,32.77
Somalia,June,38.99,12.03
Somalia,June,39.05,49.77
Somalia,June,40.14,70.48
Somalia,June,41.3,61.29
Somalia,June,42.72,87.46
Somalia,June,46.61,70.16
Somalia,June,46.85,85.85
Somalia,June,48.58,85.59
Somalia,May,20.42,14.12
Somalia,May,21.02,24.69
Somalia,May,21.41,61.47
Somalia,May,21.84,28.99
Somalia,May,24.02,59.96
Somalia,May,24.71,26.52
Somalia,May,24.7,17.38
Somalia,May,24.89,60.31
Somalia,May,24.9,73.02
Somalia,May,25.77,56.89
Somalia,May,26.05,74.4
Somalia,May,27.22,27.22
Somalia,May,28.54,69.32
Somalia,May,31.32,54.54
Somalia,May,34.84,62.2
Somalia,May,35.03,63.85
Somalia,May,35.04,30.6
Somalia,May,37.51,70.62
Somalia,May,37.69,10.25
Somalia,May,38.25,16.76
Somalia,May,42.18,58.04
Somalia,May,42.82,85.45
Somalia,May,46.43,50.1
Somalia,May,47.86,73.07
Somalia,May,48.54,49.38
South Africa,August,21.21,83.67
South Africa,August,21.77,23.71
South Africa,August,21.84,89.17
South Africa,August,22.08,28.74
South Africa,August,22.18,66.51
South Africa,August,24.55,53.43
South Africa,August,24.98,10.57
South Africa,August,24.98,57.98
South Africa,August,25.17,30.86
South Africa,August,25.29,51.41
South Africa,August,25.49,61.74
South Africa,August,26.08,85.44
South Africa,August,26.75,55.46
South Africa,August,28.98,16.8
South Africa,August,29.74,81.18
South Africa,August,32.03,27.63
South Africa,August,32.05,68.69
South Africa,August,32.59,15.2
South Africa,August,33.35,80.14
South Africa,August,34.69,11.59
South Africa,August,36.06,12.06
South Africa,August,37.05,41.88
South Africa,August,42.84,69.28
South Africa,August,42.99,24.08
South Africa,August,43.91,72.69
South Africa,August,46.18,53.6
South Africa,August,48.58,61.94
South Africa,August,48.82,78.87
South Africa,August,49.35,85.38
South Africa,July,20.12,37.33
South Africa,July,20.25,78.77
South Africa,July,20.82,13.71
South Africa,July,21.31,59.26
South Africa,July,21.92,50.0
South Africa,July,23.02,82.59
South Africa,July,23.97,68.94
South Africa,July,26.92,62.06
South Africa,July,29.55,68.83
South Africa,July,29.56,57.15
South Africa,July,30.38,79.26
South Africa,July,31.8,16.63
South Africa,July,32.86,42.13
South Africa,July,35.6,69.3
South Africa,July,37.18,60.12
South Africa,July,37.86,59.79
South Africa,July,38.17,29.02
South Africa,July,38.75,57.87
South Africa,July,38.98,74.86
South Africa,July,40.09,28.31
South Africa,July,41.62,49.22
South Africa,July,41.72,88.07
South Africa,July,41.99,78.88
South Africa,July,43.6,55.42
South Africa,July,44.25,41.85
South Africa,June,20.49,61.66
South Africa,June,21.55,52.83
South Africa,June,23.93,63.15
South Africa,June,23.93,84.56
South Africa,June,24.32,25.4
South Africa,June,24.35,41.27
South Africa,June,24.56,15.37
South Africa,June,26.28,83.8
South Africa,June,26.66,64.58
South Africa,June,27.89,37.41
South Africa,June,28.52,85.81
South Africa,June,28.57,18.61
South Africa,June,31.11,24.05
South Africa,June,35.35,21.28
South Africa,June,35.48,27.96
South Africa,June,37.62,55.94
South Africa,June,41.41,30.83
South Africa,June,42.06,78.27
South Africa,June,42.76,84.16
South Africa,June,42.81,24.31
South Africa,June,42.83,62.88
South Africa,June,42.93,48.7
South Africa,June,43.3,59.42
South Africa,June,47.47,44.68
South Africa,June,49.77,73.23
South Africa,June,49.92,38.2
South Africa,May,21.54,78.84
South Africa,May,21.73,23.96
South Africa,May,22.14,13.6
South Africa,May,23.14,15.07
South Africa,May,26.15,50.87
South Africa,May,27.23,17.55
South Africa,May,27.44,52.92
South Africa,May,29.0,78.95
South Africa,May,29.09,82.89
South Africa,May,29.89,41.8
South Africa,May,34.6,49.95
South Africa,May,37.72,76.25
South Africa,May,37.79,40.95
South Africa,May,39.96,38.93
South Africa,May,39.97,64.69
South Africa,May,42.2,52.74
South Africa,May,42.48,29.13
South Africa,May,43.02,71.5
South Africa,May,44.37,82.2
South Africa,May,45.55,82.77
South Africa,May,45.81,64.85
South Africa,May,48.63,79.89
South Sudan,August,20.8,24.88
South Sudan,August,22.97,64.83
South Sudan,August,23.61,62.73
South Sudan,August,24.68,71.55
South Sudan,August,25.29,20.08
South Sudan,August,26.53,52.43
South Sudan,August,26.82,89.41
South Sudan,August,27.17,86.02
South Sudan,August,28.39,13.92
South Sudan,August,28.53,57.28
South Sudan,August,29.02,45.76
South Sudan,August,30.12,23.87
South Sudan,August,32.12,11.28
South Sudan,August,32.21,30.4
South Sudan,August,32.58,83.72
South Sudan,August,35.21,60.02
South Sudan,August,36.0,59.21
South Sudan,August,36.3,13.24
South Sudan,August,37.49,77.69
South Sudan,August,37.99,20.45
South Sudan,August,38.49,40.51
South Sudan,August,39.27,69.22
South Sudan,August,41.13,14.12
South Sudan,August,43.86,23.14
South Sudan,August,46.83,19.13
South Sudan,August,47.85,20.2
South Sudan,August,48.18,24.59
South Sudan,July,20.86,19.69
South Sudan,July,22.12,89.42
South Sudan,July,23.55,23.76
South Sudan,July,24.52,86.3
South Sudan,July,25.34,48.4
South Sudan,July,25.35,82.37
South Sudan,July,25.3,81.51
South Sudan,July,28.12,32.29
South Sudan,July,28.69,81.52
South Sudan,July,29.33,44.87
South Sudan,July,31.94,44.59
South Sudan,July,34.21,38.24
South Sudan,July,34.46,40.84
South Sudan,July,40.19,34.2
South Sudan,July,40.51,31.02
South Sudan,July,41.24,15.0
South Sudan,July,42.57,52.55
South Sudan,July,42.95,64.8
South Sudan,July,43.27,61.04
South Sudan,July,45.54,33.52
South Sudan,July,48.04,69.43
South Sudan,June,20.26,42.45
South Sudan,June,25.38,56.25
South Sudan,June,27.75,39.24
South Sudan,June,27.82,68.95
South Sudan,June,29.7,30.85
South Sudan,June,29.82,34.29
South Sudan,June,31.73,79.83
South Sudan,June,32.84,42.61
South Sudan,June,33.04,53.14
South Sudan,June,34.72,83.01
South Sudan,June,37.66,51.89
South Sudan,June,38.73,60.66
South Sudan,June,38.93,28.97
South Sudan,June,39.64,74.68
South Sudan,June,40.76,24.29
South Sudan,June,41.07,11.48
South Sudan,June,48.57,75.17
South Sudan,June,48.73,37.82
South Sudan,June,49.26,86.19
South Sudan,June,49.31,65.58
South Sudan,June,49.56,49.88
South Sudan,May,20.07,69.39
South Sudan,May,20.38,69.98
South Sudan,May,25.25,81.09
South Sudan,May,25.58,88.76
South Sudan,May,27.68,70.31
South Sudan,May,27.8,66.46
South Sudan,May,28.44,42.91
South Sudan,May,30.76,45.27
South Sudan,May,31.79,13.81
South Sudan,May,32.02,68.48
South Sudan,May,32.39,54.86
South Sudan,May,34.39,80.85
South Sudan,May,34.57,37.34
South Sudan,May,34.78,79.29
South Sudan,May,36.87,35.89
South Sudan,May,36.96,70.48
South Sudan,May,40.87,44.99
South Sudan,May,43.03,84.87
South Sudan,May,44.38,15.64
South Sudan,May,45.17,45.08
Sudan,August,20.38,33.77
Sudan,August,20.51,12.41
Sudan,August,22.29,84.64
Sudan,August,23.23,40.71
Sudan,August,24.47,15.36
Sudan,August,26.5,46.1
Sudan,August,27.31,66.36
Sudan,August,28.22,12.23
Sudan,August,32.87,17.65
Sudan,August,33.11,72.82
Sudan,August,35.23,72.83
Sudan,August,35.35,26.9
Sudan,August,36.37,33.58
Sudan,August,37.43,63.02
Sudan,August,38.66,81.16
Sudan,August,39.21,30.01
Sudan,August,39.45,51.08
Sudan,August,39.63,50.89
Sudan,August,40.28,78.12
Sudan,August,40.7,66.29
Sudan,August,43.4,81.0
Sudan,August,43.53,86.13
Sudan,August,43.54,43.6
Sudan,August,45.17,45.15
Sudan,August,45.17,69.51
Sudan,August,46.82,33.39
Sudan,July,24.05,45.47
Sudan,July,24.07,51.32
Sudan,July,24.51,27.43
Sudan,July,24.55,48.37
Sudan,July,24.76,76.85
Sudan,July,24.94,77.05
Sudan,July,26.17,76.37
Sudan,July,26.49,81.01
Sudan,July,26.58,74.73
Sudan,July,26.74,28.36
Sudan,July,27.34,84.93
Sudan,July,28.86,12.22
Sudan,July,30.0,73.13
Sudan,July,30.66,15.31
Sudan,July,32.8,15.88
Sudan,July,32.95,28.57
Sudan,July,34.36,46.79
Sudan,July,35.1,12.94
Sudan,July,38.72,72.68
Sudan,July,38.82,60.11
Sudan,July,39.15,75.06
Sudan,July,39.62,72.8
Sudan,July,41.69,89.96
Sudan,July,43.48,54.56
Sudan,July,46.0,13.16
Sudan,July,46.72,54.77
Sudan,June,20.26,72.41
Sudan,June,21.03,10.42
Sudan,June,21.37,38.96
Sudan,June,21.63,80.57
Sudan,June,24.27,23.82
Sudan,June,24.36,68.84
Sudan,June,25.44,17.8
Sudan,June,25.87,88.97
Sudan,June,27.16,83.39
Sudan,June,27.85,50.48
Sudan,June,29.84,34.11
Sudan,June,31.38,13.13
Sudan,June,31.39,45.83
Sudan,June,32.48,69.92
Sudan,June,32.64,44.78
Sudan,June,33.57,86.34
Sudan,June,34.05,38.71
Sudan,June,34.14,19.96
Sudan,June,35.35,53.58
Sudan,June,35.75,33.92
Sudan,June,36.01,57.63
Sudan,June,37.13,37.1
Sudan,June,37.34,11.31
Sudan,June,38.66,35.26
Sudan,June,38.76,82.68
Sudan,June,39.14,43.5
Sudan,June,40.98,66.32
Sudan,June,41.09,54.63
Sudan,June,42.91,58.05
Sudan,June,43.47,59.54
Sudan,June,45.06,66.91
Sudan,June,46.0,60.45
Sudan,June,46.12,21.71
Sudan,June,47.37,22.78
Sudan,June,48.04,64.6
Sudan,June,49.92,85.77
Sudan,May,20.27,77.31
Sudan,May,20.49,29.6
Sudan,May,20.69,83.17
Sudan,May,20.93,31.02
